M1/M2,Spin1x,Spin1y,Spin1z,Spin2x,Spin2y,Spin2z,Fspin,Fsnorm,Fsint
1.999862111,-0.394654688,0.690707721,0.08358719,0.110794793,0.022862033,0.791738548,0.750618148,0.821858078,16.43716156
3.068742915,-0.379238176,0.26117215,0.38659787,0.359418015,0.436604535,0.278406403,0.750737231,0.821964121,16.43928243
2.499990679,0.42524628,0,0.42524803,-0.42510395,0,-0.4251056,0.750757197,0.821981901,16.43963802
1.000039851,0.151625973,0.785335821,-0.010907407,-0.579750262,0.542415895,0.097889619,0.750790615,0.82201166,16.4402332
1.999885523,0,0,-0.500083609,0,0,0.500036437,0.750820526,0.822038296,16.44076591
1.999877268,0,0,-0.500015047,0,0,0.500025791,0.750834466,0.822050709,16.44101418
3.000101885,0.42523914,0,0.42525095,-0.6010532,0,0,0.751621835,0.82275186,16.4550372
1.000674949,0,0,0.851154459,0,0,-0.400018826,0.751803691,0.822913803,16.45827606
1.460016643,0.077444646,0.016858507,0.191542119,-0.634213298,0.016388068,0.429499625,0.751925519,0.82302229,16.46044581
3.101080364,-0.022474112,0.166635351,0.510608039,0.512255638,-0.372836067,-0.389233096,0.752067432,0.823148664,16.46297328
1.999641827,0.023904521,-0.007112477,0.399244781,-0.043525128,0.798548135,0.01449548,0.752279103,0.823337157,16.46674313
1.999851678,-0.148302625,0.785164989,0.039844269,-0.295322178,0.37704215,0.640731423,0.752531656,0.823562055,16.47124109
1.99997537,-0.01879985,-0.018013049,0.398972575,0.784401,-0.154313169,0.027057975,0.753091762,0.824060828,16.48121657
1.749645124,-2.21E-08,7.21E-08,0.600135129,-1.43E-08,-4.66E-09,-0.799594402,0.753432947,0.824364653,16.48729306
1.500031194,0.34649807,0,0.20006114,0,0,0.40007339,0.753465708,0.824393827,16.48787654
1.999829467,0.717384726,-0.353347163,0.023120326,0.506767153,-0.061444142,0.615556672,0.753728406,0.824627759,16.49255518
1.579041248,0.423225177,0.295384653,0.469393905,-0.244824206,-0.387314938,-0.511663322,0.753741573,0.824639484,16.49278968
1.749746567,-5.36E-08,4.46E-08,0.199950452,6.63E-09,4.16E-08,0.799946826,0.754037078,0.824902631,16.49805262
2.0000082,0.5126748,-0.00917134,0.31432453,0.56643736,0.02506791,-0.20011083,0.754121913,0.824978177,16.49956353
2.00000817,-0.51267482,0.00917134,0.31432455,-0.56643735,-0.02506791,-0.20011081,0.754121923,0.824978185,16.49956371
3.001323524,-8.71E-12,1.44E-11,0.499535,5.36E-09,-1.20E-08,1.01E-06,0.755008425,0.825767614,16.51535229
1.176549602,0,0,0.600110834,0,0,0,0.755049593,0.825804274,16.51608549
1.749753246,-0.31008355,0.736575101,0.036173355,0.102921282,0.010472013,0.793176938,0.755184021,0.825923982,16.51847965
2.999856093,0,0,-2.14E-06,0,0,0.500054062,0.755226823,0.825962097,16.51924195
2.998477558,0,0,0.50047833,0,0,0,0.75523159,0.825966342,16.51932685
3.001325541,4.80E-12,9.87E-13,0.499547,-5.86E-10,7.01E-10,4.57E-07,0.755237173,0.825971314,16.51942628
1.999814425,-0.006304232,0.025033499,0.399223997,-0.546638335,-0.582783325,0.032240895,0.755313049,0.826038882,16.52077763
2.99980362,0.000167957,0.000860107,0.499545,-0.474200753,-0.156563182,0.000956716,0.755412814,0.826127722,16.52255444
2.999805699,-0.000119148,-0.000908966,0.499545,0.471383971,0.164850723,0.00091975,0.755416401,0.826130916,16.52261833
2.999804499,0.0001671,0.000863523,0.499545,-0.474053152,-0.157009673,0.000959104,0.755468102,0.826176956,16.52353912
3.241188059,-0.233872799,-0.573013579,0.324277558,-0.092774369,-0.012067312,0.45084819,0.755532962,0.826234714,16.52469428
3.001316626,1.75E-12,-1.02E-11,0.499543,-2.89E-10,5.33E-11,2.06E-07,0.755533202,0.826234928,16.52469855
1.333859961,0,0,0.800638118,0,0,0,0.755756674,0.826433929,16.52867858
2.354997321,-0.31156176,0.480836489,0.396286073,0.435710326,0.386689345,-0.500811868,0.755840822,0.826508863,16.53017726
1.666578811,0.733168669,-0.317873121,0.036004701,-0.068276459,-0.077637042,0.793089186,0.755854209,0.826520784,16.53041568
2.98348593,0.486676574,0.076331495,0.387352625,0.539886294,-0.348553007,-0.114539689,0.756076381,0.826718628,16.53437256
2.917842356,-0.548742052,-0.130490078,0.333746276,0.284017707,-0.388959148,0.476194653,0.756252706,0.826875645,16.5375129
2.999135963,0.009711969,-0.029890367,-0.799911088,0.745737012,0.122436502,0.265028121,0.75625893,0.826881187,16.53762375
2.499759233,0.52082092,0,0.30070412,0,0,0.60111526,0.756277239,0.826897492,16.53794983
2.620338098,-0.173249702,0.713125352,0.252399174,-0.652291501,-0.331508051,0.108254703,0.757300104,0.827808352,16.55616703
1.333283204,0.460862008,0.384142074,-0.011246763,0.413369296,0.401919983,0.166435515,0.757503861,0.827989797,16.55979594
1.251184201,-0.183797513,-0.528374743,0.409270202,0.281948987,-0.629525924,-0.378927634,0.75750702,0.82799261,16.5598522
1.333255559,0,0,-0.800632148,0,0,0.800633085,0.757808657,0.828261217,16.56522435
1.333257035,0,0,-0.800655926,0,0,0.80063749,0.757810979,0.828263285,16.5652657
1.333321855,0.124990555,0.787838228,0.05994414,0.091963269,0.791959832,0.065125118,0.757995966,0.828428016,16.56856032
1.666488124,-0.073725739,0.795824806,0.033650112,0.097602211,-0.020827195,0.793443751,0.758157381,0.828571756,16.57143511
1.397047544,-0.061030969,0.377344211,0.471498916,-0.016171944,0.001958677,-0.277154968,0.758340273,0.828734621,16.57469241
1.176467992,0,0,0.250011849,0,0,0.250010305,0.758491742,0.828869504,16.57739007
2.500084892,0.42523084,0,0.4252493,-0.60109306,0,0,0.758516417,0.828891477,16.57782953
4.000299428,0.3006943,0,0.52082857,-0.60134034,0,0,0.758549781,0.828921187,16.57842375
2.598500288,0.065761762,0.062281591,0.425334262,0.189339319,0.413786924,0.5558026,0.759063184,0.829378372,16.58756744
3.000402884,0.374730066,0.443783963,0.39043966,0.120748037,-0.513132784,-0.286490599,0.759358485,0.829641337,16.59282674
1.919916112,-0.09429978,-0.062313781,0.436012011,-0.018675612,-0.434467926,-0.085263645,0.759877366,0.8301034,16.602068
2.994383615,0.376069915,0.547904474,0.302646234,-0.090030381,-0.535232816,0.568908172,0.760005668,0.830217653,16.60435306
1.007178271,-0.08386206,0.353104428,-0.071192132,0.023460101,-0.005098971,0.568501416,0.760328211,0.830504877,16.61009754
1.000460154,-1.00E-12,1.43E-11,0.499505,-2.22E-09,-1.61E-09,1.04E-07,0.760436188,0.83060103,16.61202061
1.00046018,-1.04E-12,1.51E-11,0.499505,-2.21E-09,-1.64E-09,1.04E-07,0.760544921,0.830697857,16.61395714
1.00046151,-6.36E-12,3.78E-12,0.499503,-2.49E-09,-1.23E-09,1.13E-07,0.760636256,0.830779191,16.61558381
1.000460132,-3.65E-12,1.62E-11,0.499508,-2.27E-09,-1.54E-09,1.03E-07,0.760697508,0.830833735,16.61667471
3.000384985,0.374174758,0.444240221,0.390478325,0.121626866,-0.512961501,-0.286429406,0.760744918,0.830875954,16.61751908
1,0,0,0.249934238,0,0,0.249934222,0.760775998,0.830903631,16.61807261
3.033180212,0.666327397,-0.174849334,0.297319697,0.535490549,-0.565585171,-0.02325238,0.761062572,0.831158824,16.62317649
1.666575828,-0.650315485,-0.464629952,0.031889848,-0.029833477,0.102563084,0.792638636,0.761221336,0.831300204,16.62600407
3.000387402,0.373919794,0.444439918,0.390500713,0.122035755,-0.512879848,-0.28639646,0.761226875,0.831305136,16.62610272
1.499953735,-0.053609569,0.541785494,0.585850856,-0.069014488,0.009708463,-0.796642923,0.761243234,0.831319704,16.62639408
3.000388922,0.373910731,0.444446799,0.390501061,0.122053372,-0.512876484,-0.286396614,0.761293099,0.831364108,16.62728217
1.333261436,-0.790348176,-0.119942785,0.02764952,-0.793057466,-0.099315254,0.027731689,0.761719804,0.831744089,16.63488178
3.000162571,0.384906546,0.435393946,0.390193464,0.10487445,-0.516613992,-0.286599757,0.761893647,0.831898896,16.63797791
4.994068084,0,0,0.6014176,0,0,0,0.76201158,0.832003915,16.6400783
0.999993783,-0.772083777,-0.208560919,0.009367111,-0.55862125,-0.567453598,0.075386436,0.762127756,0.832107369,16.64214739
1.999914587,-0.360250173,-0.036757819,0.345287379,0.353602226,0,0.353602226,0.762165531,0.832141008,16.64282016
3.393314182,0.410851214,0.18246415,0.426186974,-0.124346879,0.277198751,0.434234363,0.762188968,0.832161879,16.64323757
2.365665077,0.224530993,-0.269747068,0.496234021,-0.325014934,0.42666239,-0.565167815,0.762399082,0.832348985,16.6469797
0.999993293,-0.772035797,-0.208653176,0.011087363,-0.571652833,-0.554446641,0.074440045,0.762615356,0.832541577,16.65083153
1.499922019,-0.277821199,0.749129153,0.038246229,0.094758516,-0.001675472,0.794085716,0.76262577,0.83255085,16.65101701
3.000120068,0.42523855,0,0.42525019,-0.42500044,0,0.42504914,0.762860797,0.832760142,16.65520283
1.721397789,-0.07591143,0.383505729,0.559527869,-0.054086231,0.001526668,-0.787763838,0.763736224,0.833539708,16.67079416
1.52637477,-0.17499471,-0.51099249,0.444964638,-0.571135171,0.401072487,-0.306734874,0.763872231,0.833660822,16.67321645
1.000028786,-0.159631924,0.783184304,0.03240417,0.035848603,-0.008771229,0.398193963,0.763938633,0.833719953,16.67439906
1.689489735,-0.005379643,0.011906981,0.265057182,0.001367178,0.000161013,0.612185299,0.763966262,0.833744557,16.67489113
1.333322959,0.618923157,-0.503706246,0.055690993,0.63585922,-0.481943167,0.056946164,0.764034766,0.833805559,16.67611119
3.929597581,0.017775909,0.551506551,0.426463238,-0.564923157,-0.332826619,-0.45150952,0.764305922,0.834047024,16.68094047
1.106960107,-0.261844637,-0.599641111,0.087263658,0.360583577,0.460501765,0.523649223,0.764569888,0.834282085,16.6856417
1.282843992,-1.89E-08,-4.39E-08,0.009673975,2.21E-08,3.89E-08,0.799765564,0.76465034,0.834353727,16.68707455
1.000021208,0.652731801,-0.461574715,0.028057735,-0.031600578,-0.01970745,0.398213403,0.764677635,0.834378033,16.68756067
3.000101284,-0.42523928,0,0.42525101,-0.60105413,0,0,0.764728669,0.834423479,16.68846958
0.999977243,0.641923654,-0.476913088,-0.018310486,-0.2405951,0.489892171,0.584871558,0.764831561,0.834515104,16.69030209
1.00004825,0.06418531,0.796663774,0.033253429,0.032173854,-0.018562798,0.398335944,0.764863522,0.834543566,16.69087131
3.786430629,-0.030094394,0.167791908,0.532877819,0.552724053,0.150093484,0.497826141,0.765060561,0.834719029,16.69438057
1.50000836,0,0,0.500051024,0,0,0.250020838,0.76605951,0.835608591,16.71217183
1.000082526,-0.742912893,-0.295052276,0.027218073,-0.000488237,0.035683481,0.39839634,0.766127022,0.835668711,16.71337422
3.847074535,0.268426248,-0.468216208,0.400440452,0.240472739,-0.267748524,0.698368941,0.766248872,0.835777218,16.71554436
2.500050514,-0.27410002,0.25314605,0.4716481,0.52134885,0.28705676,0.08512541,0.766320475,0.83584098,16.71681961
2.610415281,-0.072674034,0.583285012,0.415455601,-0.079665829,-0.253273885,-0.422037434,0.76667351,0.836155358,16.72310715
0.999973895,0.600857932,-0.527777646,0.017738319,0.776578237,-0.172580237,0.083315797,0.766938289,0.836391143,16.72782286
1.061866126,-0.055210418,0.359811226,0.703431202,0.560367883,0.289231929,-0.389192914,0.767386276,0.836790075,16.7358015
1.249839168,1.42E-08,-3.69E-09,0.00015192,1.07E-08,8.70E-09,0.799992469,0.76744969,0.836846545,16.7369309
1.227966222,0.181823823,0.354581321,0.245406942,-0.363269805,0.000836174,0.289884427,0.767676776,0.837048765,16.74097529
3.380634247,-0.177860449,0.67127734,0.355617135,-0.1249944,-0.018573187,-0.786323723,0.768001511,0.837337941,16.74675882
1.999621237,0.000326122,-0.005539614,-0.80055838,0.668638243,0.178991658,0.40252442,0.768088241,0.837415174,16.74830348
2.999807394,7.94E-12,2.87E-13,0.499546,-1.52E-12,-7.09E-13,0.499386,0.768616541,0.837885624,16.75771249
2.999827702,-4.64E-14,1.20E-13,0.49954691,9.23E-12,5.42E-12,0.499396354,0.768681723,0.837943669,16.75887337
3.000104186,1.22E-08,4.15E-08,0.499969404,-5.62E-08,-2.60E-08,0.500047107,0.768768397,0.838020852,16.76041704
3.759604162,0.247284929,-0.32657883,0.497174419,0.176481718,-0.54141134,-0.37018902,0.768882914,0.838122829,16.76245658
1.000025116,0.565210391,0.565852964,0.009515631,0.200792357,0.770470815,0.076971402,0.769411357,0.838593407,16.77186814
2.72194743,0.575407225,-0.456710276,0.287923671,-0.336881435,-0.257055735,0.33144897,0.769494549,0.838667489,16.77334979
1.99999862,0,0,0.40013021,0,0,0.40003792,0.7697158,0.838864513,16.77729026
1.500669657,0.248056705,0.025613281,0.432772739,2.33E-08,8.63E-10,2.34E-07,0.769807639,0.838946296,16.77892591
1.999850283,1.51E-07,-1.48E-07,0.400042605,-1.06E-07,4.53E-08,0.399934266,0.769992391,0.839110817,16.78221634
0.999970486,0.07031373,0.796740371,-0.012939777,-0.288022451,-0.454594363,0.591867607,0.77010688,0.839212769,16.78425538
2.414018797,0,0,3.33E-06,0,0,0.500084659,0.77026443,0.839353067,16.78706135
1.202748657,-0.002678561,0.012880699,0.391227711,0.000256029,-3.21E-05,0.137447232,0.770313482,0.839396748,16.78793496
2.851078107,0.372883654,-0.246649672,0.483000694,0.059880958,0.236686872,-0.542872032,0.770428729,0.839499375,16.78998751
0.999999964,-0.769801247,-0.211269702,0.049888601,-0.769801277,-0.21126969,0.049888162,0.770447338,0.839515947,16.79031893
1.000031129,0.148687484,0.785632504,0.023531064,-0.264719731,0.749693158,0.088503597,0.770667678,0.839712159,16.79424318
2.548438971,-0.053428663,-0.018601146,0.4930666,0.717953958,0.273684812,0.175825138,0.770918938,0.839935906,16.79871812
1.005735496,-0.03917999,0.150838335,-0.019446682,0.010794345,-0.002046041,0.597020297,0.771373063,0.840340304,16.80680607
3.165575791,1.11E-06,-1.82E-06,0.560657702,3.70E-07,-1.61E-07,-0.194085036,0.772104259,0.840991433,16.81982865
1.994791186,-0.19501423,-0.5832713,0.34175693,0,0,0,0.772140513,0.841023717,16.82047434
1.994791156,0.19501424,0.58327132,0.34175694,0,0,0,0.772166573,0.841046923,16.82093846
1.994813537,-0.59348552,0.14520627,0.34887006,0,0,0,0.77235482,0.841214557,16.82429114
1.994813477,0.59348555,-0.14520628,0.34887009,0,0,0,0.772381694,0.841238488,16.82476976
1.333250612,-0.036887491,0.798241396,0.036907196,0.083778235,-0.0311351,0.794877506,0.772602063,0.841434727,16.82869453
0.999999734,0.590375278,-0.537095841,0.053830677,0.600134962,-0.525906103,0.056312093,0.772788777,0.841600995,16.8320199
3.015490911,-0.589035853,-0.288633585,0.387985507,0.167205898,0.120560248,-0.311331875,0.77287308,0.841676067,16.83352134
1.499792502,0,0,-0.500073165,0,0,0.650257901,0.773128857,0.841903836,16.83807672
0.999999704,0.600253036,-0.525907618,0.055017301,0.600252618,-0.525907464,0.055017686,0.773303734,0.842059564,16.84119127
1.000016133,-0.728553044,-0.329590985,-0.017012614,0.527161687,-0.045759574,0.599901169,0.77347465,0.842211764,16.84423528
4.977596577,4.24E-07,-9.99E-07,0.613095385,-3.61E-07,-3.03E-07,0.240620026,0.773529203,0.842260344,16.84520687
2.000025231,-0.095033787,0.411412482,0.426296134,-3.09E-06,3.43E-06,1.97E-05,0.773530836,0.842261798,16.84523595
2.00019745,0.146218271,-0.392762127,0.429423271,-1.73E-06,8.28E-08,-5.06E-05,0.773634645,0.842354239,16.84708479
1.175636276,0,0,-0.500048664,0,0,0.850643185,0.773654388,0.842371821,16.84743641
3.000102285,0.30068918,0,0.52082125,-0.6010594,0,0,0.773799016,0.842500612,16.85001223
1.481910267,-0.001873442,0.012923435,0.762882741,-0.001675968,0.00010918,-0.758907264,0.774248459,0.84290084,16.8580168
1.468138982,-0.059652678,0.183621548,0.322183778,0.011485701,-1.56E-05,0.374591952,0.774577407,0.843193768,16.86387536
0.999952956,0,0,-1.30E-06,0,0,0.600015337,0.774671344,0.843277419,16.86554837
1.00123047,0,0,0,0,0,0.60138828,0.77468172,0.843286658,16.86573317
1.201922272,-0.153105857,-0.431865347,0.639014425,-0.421602287,-0.409684262,-0.491182397,0.774830853,0.843419461,16.86838922
1.309783895,3.46E-09,-1.30E-08,0.961208803,1.82E-08,1.64E-08,-0.89910786,0.774902291,0.843483077,16.86966153
1.000019832,2.65E-09,-3.35E-10,0.599980017,3.68E-08,-4.87E-08,3.03E-06,0.774931686,0.843509253,16.87018506
1.000021534,-9.94E-09,4.30E-10,0.599964598,9.05E-09,-2.89E-10,6.89E-06,0.774935677,0.843512807,16.87025614
1.000202704,0,0,0.19997524,0,0,0.40010628,0.77514407,0.843698381,16.87396761
2.873461794,0.533891247,0.298983823,0.424509626,-0.380978779,0.021955993,-0.537564293,0.775215679,0.843762148,16.87524296
1,0,0,0.29999274,0,0,0.29999274,0.77526614,0.843807084,16.87614167
2.000019734,0,0,0.60139403,0,0,-0.60120344,0.77526975,0.843810298,16.87620597
2.500114575,-0.4252308,0,0.42524892,0.42506337,0,0.42508292,0.775301264,0.843838362,16.87676723
2.500114575,0.4252308,0,0.42524892,-0.42506337,0,0.42508292,0.775315052,0.84385064,16.8770128
1.999955467,3.29E-08,-6.20E-08,0.600021501,6.63E-08,6.00E-08,-0.599900674,0.775512785,0.844026721,16.88053442
1.999828284,-1.18E-08,-2.18E-08,0.600073191,6.23E-09,-1.13E-08,-0.599851142,0.775529581,0.844041678,16.88083355
1.999771787,0,0,0,0.424374949,0,0.424374949,0.775972227,0.844435853,16.88871707
2.500084472,-0.42523105,0,0.42524938,-0.60109406,0,0,0.776224679,0.844660661,16.89321323
1.99992185,0.52081759,0,0.30069931,0,0,0.60119823,0.776609399,0.845003254,16.90006508
3.000589168,0,0,0.800480596,0,0,0.500049476,0.776618408,0.845011277,16.90022553
1.128933437,-0.001137346,0.003860667,-0.00557946,0.000380446,-5.14E-05,0.741819664,0.776661971,0.845050069,16.90100139
3.438840606,-0.515617919,0.17475708,0.426657682,-0.685619182,0.291182573,-0.209856475,0.77710952,0.845448611,16.90897222
1.079843606,-0.001313964,0.00466237,-0.000137821,0.000397495,-6.05E-05,0.686524741,0.777146791,0.845481801,16.90963602
1.333313261,-0.683616278,-0.414035272,0.031344773,-0.016807555,0.091911969,0.794407669,0.777166557,0.845499403,16.90998805
1.119985184,-0.010227085,0.029622095,0.342799409,-0.190017675,-0.146181574,0.257770486,0.7774859,0.845783777,16.91567554
1.000080442,-0.331332299,-0.433236349,0.585134152,1.32E-06,5.87E-06,5.33E-05,0.777693376,0.845968534,16.91937069
1.118041411,0.223154119,0.037197483,0.176635947,0.156516284,-0.638474238,0.408849006,0.777923312,0.846173292,16.92346584
1.000005804,0.609302689,-0.58994017,0.055628409,0.573291522,-0.555421798,0.052429286,0.778170502,0.846393414,16.92786829
3.995274637,0,0,0.60140831,0,0,0,0.77836223,0.846564148,16.93128296
2.402459468,0.461957231,-0.588466998,0.243593933,-0.001220883,-0.037977028,0.792037247,0.778505507,0.846691736,16.93383472
1.99994786,0,0,-2.69E-06,0,0,0.500073011,0.778576912,0.846755322,16.93510644
1.333302438,0,0,-1.45E-06,0,0,0.500027347,0.77867389,0.846841681,16.93683361
3.773359372,0.46299777,-0.398080916,0.401120932,-0.317144299,0.122894229,0.442100776,0.778981336,0.847115461,16.94230922
2.175135478,0.091948146,0.692877078,0.304015958,-0.270345145,-0.286243562,0.418683888,0.779005389,0.84713688,16.9427376
1.000066298,0.537941479,-0.085688636,0.585786854,-7.68E-07,-3.06E-06,5.73E-05,0.779149641,0.847265336,16.94530673
1.014751526,-0.01049179,0.036427081,-0.08021302,0.003264043,-0.000570912,0.728819359,0.77937651,0.847467363,16.94934726
4.000306593,0,0,0.6014302,-0.60123229,0,0,0.779389328,0.847478777,16.94957555
1.000000044,0.185309827,0.776612953,0.049201381,0.185310147,0.776613051,0.0492007,0.779554242,0.847625633,16.95251266
2.999897201,-3.79E-09,-2.08E-07,0.600009437,4.72E-08,6.37E-10,-0.599806193,0.779838769,0.847879004,16.95758008
2.999903546,-6.52E-08,3.43E-08,0.600059311,6.82E-09,-6.91E-08,-0.599733018,0.779858223,0.847896328,16.95792656
2.49392624,-0.144012919,0.326538717,0.502459529,0.511078339,-0.499352626,-0.007986357,0.779932049,0.84796207,16.95924139
1.750025333,0,0,0.40012412,0,0,0.40004732,0.78100491,0.848917451,16.97834902
1.749735368,-0.110346326,0.535670436,0.583893181,-0.077376983,-0.001202236,-0.795832583,0.781043795,0.848952078,16.97904156
1.499872966,0,0,-0.800701736,0,0,0.80078372,0.781274694,0.849157693,16.98315387
1.500679602,-5.14E-13,-1.67E-12,0.499524,1.35E-10,-5.31E-10,2.35E-07,0.781377933,0.849249628,16.98499255
2.612387699,-0.286879248,-0.091592626,0.442800935,-0.004722338,0.057816967,0.771897851,0.781520313,0.849376417,16.98752834
1.499959252,0,0,0,0,0,0.500080052,0.781539198,0.849393234,16.98786468
1.500684419,-2.38E-12,2.84E-11,0.499512906,-5.41E-09,-1.78E-09,4.11E-07,0.781566174,0.849417256,16.98834512
1.333247655,0.707555427,-0.371655634,0.032824582,-0.066915084,-0.060641867,0.794773128,0.781587809,0.849436522,16.98873044
1.249897119,-0.249929195,0.759062668,0.036296651,0.085241429,-0.007537159,0.795372139,0.781598786,0.849446297,16.98892594
1.0000003,-0.09630624,0.46793788,0.36516836,0.20802397,0.56325547,0.03333344,0.781957213,0.849765476,16.99530951
1.294501315,0.319017777,-0.145666948,0.711514877,-0.617693589,0.093517663,-0.421214478,0.782091099,0.849884701,16.99769402
3.550624505,-0.086535492,0.13855417,0.60308338,0.349610613,-0.393981581,-0.538401981,0.782578901,0.850319088,17.00638176
2.567160347,-0.514306886,0.456332356,0.293942015,-0.155703219,-0.00143098,0.686374568,0.782608922,0.850345822,17.00691643
2.999683861,0.436639589,0.385487669,0.388530278,-0.015498713,0.249099282,0.545604503,0.782615802,0.850351948,17.00703897
0.999996336,0.1095332,0.48166481,0.34292336,0.46093605,-0.28800708,0.25723264,0.782696416,0.850423735,17.0084747
1.304243491,0.101591517,0.415351637,0.648835714,-0.707829748,-0.00609765,-0.290577997,0.782761832,0.850481988,17.00963976
2.037706412,-5.03E-08,8.29E-08,0.430162915,1.90E-08,1.53E-07,0.509943274,0.782960054,0.850658504,17.01317009
0.999921322,-0.040897782,0.134833724,-0.142036937,0.012965737,-0.002289251,0.799652222,0.783133432,0.850812897,17.01625794
2.999685869,0.434794598,0.388218532,0.387878492,-0.015720297,0.246262298,0.54688436,0.783168951,0.850844527,17.01689054
2.999682873,0.434786248,0.388230356,0.387876928,-0.015727251,0.246254671,0.546887812,0.783220688,0.850890599,17.01781197
1.227967567,0.133685804,0.380314012,0.291025045,0.283607893,0.000262958,0.373003191,0.783274749,0.85093874,17.0187748
2.500089903,0.30068168,0,0.52081748,-0.60109869,0,0,0.783343874,0.851000296,17.02000591
1.389304596,-0.490301457,0.187554481,0.442514754,0.609324669,0.417540905,0.024015723,0.783559035,0.851191896,17.02383792
3.034333858,-0.451863267,0.254646985,0.455711642,-0.153177964,0.70995769,-0.253833115,0.783660931,0.851282634,17.02565269
1.675635191,0.705477429,0.132453508,0.367809295,-0.112691615,-0.104643177,0.049744679,0.783728414,0.851342728,17.02685456
2.999724942,0.441261135,0.381063206,0.387645495,-0.007092897,0.251910459,0.544460883,0.783853448,0.851454071,17.02908141
1.799486477,-0.163606903,0.287678817,0.305525497,0.04578067,0.010268455,0.788976662,0.784352535,0.851898507,17.03797014
2.246262663,-0.48688055,0.154584203,0.474513,-0.489455247,0.097116736,-0.408244161,0.784828171,0.85232206,17.0464412
1.814969795,0.514780151,0.386307402,0.451262004,0.274901446,-0.725409743,-0.075510052,0.785232798,0.85268238,17.0536476
3.000004728,-6.84E-09,7.48E-08,0.599935835,-1.82E-08,1.91E-08,-0.399967071,0.785440463,0.852867305,17.05734611
3.000070108,-7.64E-08,1.71E-07,0.600043882,-9.22E-08,-1.38E-08,-0.399866174,0.785484362,0.852906397,17.05812795
3.000102005,-0.30068929,0,0.5208213,-0.60106005,0,0,0.78550186,0.852921979,17.05843959
4.998778816,0,0,-0.500099629,0,0,0.65027374,0.78556988,0.852982551,17.05965102
1.500917119,-0.001085486,0.000577905,0.499526649,0.078290199,-0.488995479,0.001082265,0.785882224,0.853260693,17.06521386
2.99961363,0.440189236,0.380793758,0.389172648,-0.009728705,0.259248112,0.54098122,0.786110616,0.853464076,17.06928152
2.000015666,4.48E-08,-1.08E-07,0.60001547,1.43E-07,2.47E-08,-0.400153009,0.786642164,0.853937419,17.07874837
3.245193891,4.97E-07,2.36E-07,0.544851946,1.28E-07,1.77E-07,0.799661578,0.786792554,0.854071341,17.08142681
1.794803204,-0.301271893,0.391186364,0.4884595,0.251399099,-0.656686092,-0.135242933,0.786944679,0.854206808,17.08413616
2.874797112,-0.068793058,0.500711915,0.466198367,-0.464094481,0.328096772,-0.265672987,0.787297825,0.854521284,17.09042568
2.499749563,0.42525022,0,0.42526268,0,0,0.60111725,0.787472208,0.854676572,17.09353143
2.375257529,-0.419340665,-0.409159374,0.493821893,-0.109179189,-0.140892954,-0.731666526,0.787518006,0.854717355,17.0943471
3.59071996,0.308268256,-0.278455649,0.501484049,0.480900056,-0.106652013,0.320532446,0.787563074,0.854757488,17.09514975
1.49934401,0,-1.02E-06,0,-0.438840293,0.54143423,0.394251943,0.787618352,0.854806713,17.09613425
2.49987652,-0.18701024,0.22108674,0.52707792,0.0997888,0.54222721,0.23952312,0.787663216,0.854846664,17.09693328
1.250109302,-1.77E-09,3.93E-08,0.799762677,1.03E-08,6.13E-08,-0.399953051,0.787697957,0.854877601,17.09755202
0.999999552,0.643195344,-0.552076866,0.062318341,0.64319499,-0.552076767,0.062318669,0.787940049,0.855093184,17.10186367
3.561034816,0.338064065,-0.034300299,0.533988881,-0.166581858,-0.379307922,0.441938426,0.787959488,0.855110494,17.10220988
1.499367149,0,0,0,-0.119202973,0.681542535,0.403059464,0.787992577,0.85513996,17.10279919
3.715770302,0.106330374,0.518863224,0.458434368,-0.630522106,0.079595763,0.347241694,0.788320514,0.855431987,17.10863974
1.332709922,0,0,-0.500036338,0,0,0.800738895,0.788343223,0.855452209,17.10904419
1.896881536,-9.16E-08,4.62E-08,0.698848833,4.82E-09,-5.90E-08,-0.799666225,0.788847918,0.85590164,17.11803279
1.500011937,0.000131241,-0.000395305,0.499526684,0.494200434,0.071013162,-0.00028094,0.789447996,0.856436008,17.12872017
1.500004043,-0.000127428,0.000396853,0.499518,-0.494219341,-0.071019284,-0.000281217,0.789470906,0.85645641,17.12912819
0.999999828,0.169038575,0.830620943,0.061763571,0.169038347,0.830620642,0.061764274,0.789657314,0.856622406,17.13244812
1.176370353,0,0,0,0,0,0.600153571,0.790074231,0.85699367,17.1398734
2.324544869,-0.334181235,-0.499543002,0.447037751,-0.474874906,0.107224117,-0.102952662,0.7901361,0.857048764,17.14097528
1,0,0,0.35001088,0,0,0.35001088,0.79027372,0.857171315,17.14342629
1.49933156,0,0,0,0.264256449,0.641912924,0.399169008,0.790455188,0.857332912,17.14665823
2.000524013,0,0,0.800266189,0,0,0.400001978,0.79049922,0.857372122,17.14744244
1.499275841,0,0,0,0.550062124,0.419271643,0.403619788,0.791198527,0.857994854,17.15989708
3.000102926,0.15564802,0,0.58089909,-0.60106334,0,0,0.791222106,0.858015851,17.16031702
1.499293134,0,-1.54E-06,0,-0.64292283,0.268266067,0.394882951,0.791236764,0.858028904,17.16057808
3.121881977,0.339218096,-0.008508955,0.552548803,-0.221371621,-0.577680376,-0.183875586,0.791466047,0.85823308,17.1646616
